micronaut-graal, Memory Usage (Load), 349.1
micronaut-graal, Load Time, 15.96
micronaut-graal, Memory Usage (Load), 341
micronaut-graal, Load Time, 15.50
micronaut-graal, Memory Usage (Load), 345
micronaut-graal, Load Time, 15.73
micronaut-graal, Memory Usage (Load), 344.2
micronaut-graal, Load Time, 15.63
micronaut-graal, Memory Usage (Load), 347.1
micronaut-graal, Load Time, 15.73
micronaut-graal, Memory Usage (Load), 340.1
micronaut-graal, Load Time, 15.56
micronaut-graal, Memory Usage (Load), 338
micronaut-graal, Load Time, 15.55
micronaut-graal, Memory Usage (Load), 345.1
micronaut-graal, Load Time, 15.32
micronaut-graal, Memory Usage (Load), 348.1
micronaut-graal, Load Time, 15.72
micronaut-graal, Memory Usage (Load), 347.1
micronaut-graal, Load Time, 15.57
micronaut-graal, Memory Usage (Load), 342
micronaut-graal, Load Time, 15.21
micronaut-graal, Memory Usage (Load), 345.1
micronaut-graal, Load Time, 15.74
micronaut-graal, Memory Usage (Load), 344.2
micronaut-graal, Load Time, 16.50
micronaut-graal, Memory Usage (Load), 343.5
micronaut-graal, Load Time, 15.59
micronaut-graal, Memory Usage (Load), 348.9
micronaut-graal, Load Time, 15.39
micronaut-graal, Memory Usage (Load), 348
micronaut-graal, Load Time, 15.27
micronaut-graal, Memory Usage (Load), 345.9
micronaut-graal, Load Time, 15.68
micronaut-graal, Memory Usage (Load), 348
micronaut-graal, Load Time, 15.23
micronaut-graal, Memory Usage (Load), 346.9
micronaut-graal, Load Time, 15.81
micronaut-graal, Memory Usage (Load), 339.1
micronaut-graal, Load Time, 15.35
micronaut-graal, Memory Usage (Load), 341.1
micronaut-graal, Load Time, 15.50
micronaut-graal, Memory Usage (Load), 340.1
micronaut-graal, Load Time, 15.58
micronaut-graal, Memory Usage (Load), 346.3
micronaut-graal, Load Time, 15.67
micronaut-graal, Memory Usage (Load), 341.4
micronaut-graal, Load Time, 16.14
micronaut-graal, Memory Usage (Load), 346.1
micronaut-graal, Load Time, 15.28
spring, Compile time, 21.49
spring, Compile time, 17.55
spring, Compile time, 17.55
spring, Compile time, 17.62
spring, Compile time, 16.93
spring, Compile time, 17.60
spring, Compile time, 17.57
spring, Compile time, 17.79
spring, Compile time, 17.71
spring, Compile time, 16.85
spring, Compile time, 17.40
spring, Compile time, 17.66
spring, Compile time, 17.63
spring, Compile time, 17.47
spring, Compile time, 17.54
spring, Compile time, 17.87
spring, Compile time, 17.49
spring, Compile time, 17.89
spring, Compile time, 16.93
spring, Compile time, 16.73
spring, Compile time, 17.55
spring, Compile time, 17.57
spring, Compile time, 17.68
spring, Compile time, 17.70
spring, Compile time, 18.00
spring, Compile time, 16.69
spring, Compile time, 17.58
spring, Compile time, 17.77
spring, Compile time, 17.78
spring, Compile time, 17.81
spring, Startup time, 10.85
spring, Memory Usage (Startup), 165.8
spring, Startup time, 9.53
spring, Memory Usage (Startup), 161.5
spring, Startup time, 9.76
